plotID,nlcdClass,collectDate,plotIDeventID,sampleID,subsampleID,taxonID.y,individualCount
TALL_003,mixedForest,2019-06-26T00:00:00Z,TALL_003 TALL.2019.24,TALL_003.W.20190626,M7Kgwa5WKWr0MScX+1tQ18uAHXv0SGVm9S7si6jSN3E=,ANIHAP,1
TALL_002,mixedForest,2019-06-26T00:00:00Z,TALL_002 TALL.2019.24,TALL_002.E.20190626,GD+N/FshctwdaQmXYuu18rtC+l9HsMLkExh7naCwnO8=,CYCCON2,1
TALL_002,mixedForest,2019-06-26T00:00:00Z,TALL_002 TALL.2019.24,TALL_002.S.20190626,GD+N/FshctwLstpJ1IhREIh7gYZLIl9GgPK5XVcl5n8=,CYCCON2,1
TALL_003,mixedForest,2019-06-26T00:00:00Z,TALL_003 TALL.2019.24,TALL_003.S.20190626,M7Kgwa5WKWpti8dOSI3IeEoNuNB2cDu92xkPeBplxHo=,SELOPA,2
TALL_003,mixedForest,2019-06-26T00:00:00Z,TALL_003 TALL.2019.24,TALL_003.S.20190626,M7Kgwa5WKWpti8dOSI3IeEoNuNB2cDu92xkPeBplxHo=,SELOPA,2
TALL_008,deciduousForest,2019-06-26T00:00:00Z,TALL_008 TALL.2019.24,TALL_008.S.20190626,ohyOCuNZZNFI3FBBP2lqZcBMA+1nOPCUFV3ZWrPq6g8=,PTEOPH,1
TALL_003,mixedForest,2019-06-26T00:00:00Z,TALL_003 TALL.2019.24,TALL_003.E.20190626,M7Kgwa5WKWpZd/pojoaVEhEGituk9jtrDs0EVlEfutI=,CYCCON2,1
TALL_003,mixedForest,2019-06-26T00:00:00Z,TALL_003 TALL.2019.24,TALL_003.E.20190626,M7Kgwa5WKWpZd/pojoaVErQn2dmqVSWgmr4XeT/9LsU=,SELOPA,1
TALL_008,deciduousForest,2019-06-26T00:00:00Z,TALL_008 TALL.2019.24,TALL_008.E.20190626,ohyOCuNZZNHsFypc0lcv5dIrniyc9vu2sOOQHGPxWaM=,POLLAE,1
TALL_008,deciduousForest,2019-07-10T00:00:00Z,TALL_008 TALL.2019.26,TALL_008.E.20190710,ohyOCuNZZNHsFypc0lcv5Z4qX7pKzYO6qkgR6JKVbZQ=,POLLAE,1
TALL_002,mixedForest,2019-07-10T00:00:00Z,TALL_002 TALL.2019.26,TALL_002.E.20190710,GD+N/FshctwdaQmXYuu18gqoqA5zKn1d3RkVI8pE6wU=,CYCCON2,1
TALL_005,mixedForest,2019-07-10T00:00:00Z,TALL_005 TALL.2019.26,TALL_005.E.20190710,t0MQRG9cttn/m7Xg/Q04XmobAETiDz6e0nU/ujx6dq4=,CYCCON2,1
TALL_009,evergreenForest,2019-07-10T00:00:00Z,TALL_009 TALL.2019.26,TALL_009.S.20190710,l/M16YIQdhmMU38NaTeq2uAuscegYsPkwl9+u2m+zHw=,ANIHAP,1
TALL_007,deciduousForest,2019-07-10T00:00:00Z,TALL_007 TALL.2019.26,TALL_007.E.20190710,dCnpKCfrHjNwIUF4WPX/TRukyLQXZlcbj/zDOOc2TcY=,CYCCON2,2
TALL_007,deciduousForest,2019-07-10T00:00:00Z,TALL_007 TALL.2019.26,TALL_007.E.20190710,dCnpKCfrHjNwIUF4WPX/TRukyLQXZlcbj/zDOOc2TcY=,CYCCON2,2
TALL_001,deciduousForest,2019-07-10T00:00:00Z,TALL_001 TALL.2019.26,TALL_001.E.20190710,oBD9lvhf20kpk2gDuhTcfJab4vEOwc0f3gFKNsv5ktM=,DICDIL5,1
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.W.20190710,M7Kgwa5WKWr0MScX+1tQ1+yvFiHVixjhIJBwqeFVg48=,TETCAR2,1
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.W.20190710,M7Kgwa5WKWr0MScX+1tQ16MW9TVL1RYqGeT66TzVolg=,ANIMER2,1
TALL_008,deciduousForest,2019-07-10T00:00:00Z,TALL_008 TALL.2019.26,TALL_008.W.20190710,ohyOCuNZZNGtDPqUIoVF4BNnPnAaoYNJIEAXGIq3RvU=,CYCCON2,2
TALL_008,deciduousForest,2019-07-10T00:00:00Z,TALL_008 TALL.2019.26,TALL_008.W.20190710,ohyOCuNZZNGtDPqUIoVF4BNnPnAaoYNJIEAXGIq3RvU=,CYCCON2,2
TALL_008,deciduousForest,2019-07-10T00:00:00Z,TALL_008 TALL.2019.26,TALL_008.W.20190710,ohyOCuNZZNGtDPqUIoVF4OJeLnDimIMYqLlZSV90ijc=,CYLUNI,1
TALL_002,mixedForest,2019-07-10T00:00:00Z,TALL_002 TALL.2019.26,TALL_002.S.20190710,GD+N/FshctwLstpJ1IhREJ/Hjmioko/7oAKShNdfKGM=,CYCCON2,1
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.S.20190710,M7Kgwa5WKWpti8dOSI3IeNKsi6t3VoTHODTsLPfQWlE=,ANIMER2,2
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.S.20190710,M7Kgwa5WKWpti8dOSI3IeNKsi6t3VoTHODTsLPfQWlE=,ANIMER2,2
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.S.20190710,M7Kgwa5WKWpti8dOSI3IeCOBiSrvieX9flL+SLeIvlw=,ANIHAP,1
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.S.20190710,M7Kgwa5WKWpti8dOSI3IeHxDVTKpjmyiNRA3dlLprxI=,SELOPA,1
TALL_009,evergreenForest,2019-07-10T00:00:00Z,TALL_009 TALL.2019.26,TALL_009.W.20190710,l/M16YIQdhkEpnkq4ktsXOgC0WW3xfNJfFxnzK7ylqk=,ANIHAP,1
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.E.20190710,M7Kgwa5WKWpZd/pojoaVEllXyBbPwThomX+SJ/G7YTY=,SELOPA,3
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.E.20190710,M7Kgwa5WKWpZd/pojoaVEllXyBbPwThomX+SJ/G7YTY=,SELOPA,3
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.E.20190710,M7Kgwa5WKWpZd/pojoaVEllXyBbPwThomX+SJ/G7YTY=,SELOPA,3
TALL_003,mixedForest,2019-07-10T00:00:00Z,TALL_003 TALL.2019.26,TALL_003.E.20190710,M7Kgwa5WKWpZd/pojoaVEinL5eYYCySkoi3gzPjp4lk=,CYCCON2,1
TALL_007,deciduousForest,2019-07-10T00:00:00Z,TALL_007 TALL.2019.26,TALL_007.S.20190710,dCnpKCfrHjNQ9u1EB8F6QztHwkBkkXgksyJ6XAbJKg0=,CYCCON2,1
TALL_006,evergreenForest,2019-07-10T00:00:00Z,TALL_006 TALL.2019.26,TALL_006.S.20190710,GF+klScYxlO3bOi8Z+ggLc43XxUMvWjkRF+rVvv1YRE=,CYCCON2,1
TALL_002,mixedForest,2019-07-24T00:00:00Z,TALL_002 TALL.2019.28,TALL_002.E.20190724,GD+N/FshctwdaQmXYuu18s5KlRYBF0DdzC6N7NMoPnc=,CYCCON2,1
TALL_003,mixedForest,2019-07-24T00:00:00Z,TALL_003 TALL.2019.28,TALL_003.S.20190724,M7Kgwa5WKWpti8dOSI3IePaICA5SfYQpsJNBOsfunDs=,ANIHAP,2
TALL_003,mixedForest,2019-07-24T00:00:00Z,TALL_003 TALL.2019.28,TALL_003.S.20190724,M7Kgwa5WKWpti8dOSI3IePaICA5SfYQpsJNBOsfunDs=,ANIHAP,2
TALL_003,mixedForest,2019-07-24T00:00:00Z,TALL_003 TALL.2019.28,TALL_003.S.20190724,M7Kgwa5WKWpti8dOSI3IeGPEYOQE7r9wZCgKg2aEvCQ=,SELCON2,2
TALL_003,mixedForest,2019-07-24T00:00:00Z,TALL_003 TALL.2019.28,TALL_003.S.20190724,M7Kgwa5WKWpti8dOSI3IeGPEYOQE7r9wZCgKg2aEvCQ=,SELCON2,2
TALL_003,mixedForest,2019-07-24T00:00:00Z,TALL_003 TALL.2019.28,TALL_003.S.20190724,M7Kgwa5WKWpti8dOSI3IeKfsmoV8ZNRsafcMjxSul9E=,SELSP2,1
TALL_003,mixedForest,2019-07-24T00:00:00Z,TALL_003 TALL.2019.28,TALL_003.S.20190724,M7Kgwa5WKWpti8dOSI3IeO1o9MswLosLFeoIzx4lVEo=,SELOPA,1
TALL_009,evergreenForest,2019-07-24T00:00:00Z,TALL_009 TALL.2019.28,TALL_009.S.20190724,l/M16YIQdhmMU38NaTeq2gOdCgDOtBKBYRAsRhgXbZU=,ANIHAP,1
TALL_003,mixedForest,2019-07-24T00:00:00Z,TALL_003 TALL.2019.28,TALL_003.E.20190724,M7Kgwa5WKWpZd/pojoaVEm04xPJTM7bnOXIR3dkqHaU=,ANIHAP,1
TALL_006,evergreenForest,2019-07-24T00:00:00Z,TALL_006 TALL.2019.28,TALL_006.S.20190724,GF+klScYxlO3bOi8Z+ggLcrU/V+e60J/EY0tLUxHAz4=,CYCCON2,1
TALL_003,mixedForest,2019-07-24T00:00:00Z,TALL_003 TALL.2019.28,TALL_003.W.20190724,M7Kgwa5WKWr0MScX+1tQ1045s79HjihNsaX7Rze6Fvo=,SELOPA,2
TALL_003,mixedForest,2019-07-24T00:00:00Z,TALL_003 TALL.2019.28,TALL_003.W.20190724,M7Kgwa5WKWr0MScX+1tQ1045s79HjihNsaX7Rze6Fvo=,SELOPA,2
TALL_009,evergreenForest,2019-07-24T00:00:00Z,TALL_009 TALL.2019.28,TALL_009.W.20190724,l/M16YIQdhkEpnkq4ktsXFuu6usJ2KbqOT6GEM2xCRM=,ANIHAP,1
TALL_009,evergreenForest,2019-07-24T00:00:00Z,TALL_009 TALL.2019.28,TALL_009.W.20190724,l/M16YIQdhkEpnkq4ktsXPqkRFTxDWH7fjrtH8SI+S0=,SELSP2,1
TALL_005,mixedForest,2019-08-07T00:00:00Z,TALL_005 TALL.2019.30,TALL_005.W.20190807,t0MQRG9cttlYjVeP/oY/6s3Br9lMQIOJaqifMZ6jNMg=,PASDEP,1
TALL_001,deciduousForest,2019-08-07T00:00:00Z,TALL_001 TALL.2019.30,TALL_001.W.20190807,oBD9lvhf20lK0BJ8SRxBY5k9yry5QpqVfFZSvexRR/8=,DICDIL5,1
TALL_001,deciduousForest,2019-08-07T00:00:00Z,TALL_001 TALL.2019.30,TALL_001.W.20190807,oBD9lvhf20lK0BJ8SRxBYwfyNfQ1ZItfYJDwcYKKF/0=,CYCCON2,1
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.W.20190807,M7Kgwa5WKWr0MScX+1tQ1zST29el1n1IP5Nvj37tO+0=,ANIHAP,1
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.W.20190807,M7Kgwa5WKWr0MScX+1tQ1xOs9h9dtgY2lfUEWRljyNc=,ANIMER2,1
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.W.20190807,M7Kgwa5WKWr0MScX+1tQ1wws8GRoSMa5ieeUqDh2a2w=,ANIHAP,1
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.W.20190807,M7Kgwa5WKWr0MScX+1tQ1zh8D5zTmM8OT5C0+mZlyuo=,SELSP2,1
TALL_002,mixedForest,2019-08-07T00:00:00Z,TALL_002 TALL.2019.30,TALL_002.E.20190807,GD+N/FshctwdaQmXYuu18sJhLaoBV5QmDhQLfxpEskg=,CYCCON2,2
TALL_002,mixedForest,2019-08-07T00:00:00Z,TALL_002 TALL.2019.30,TALL_002.E.20190807,GD+N/FshctwdaQmXYuu18sJhLaoBV5QmDhQLfxpEskg=,CYCCON2,2
TALL_009,evergreenForest,2019-08-07T00:00:00Z,TALL_009 TALL.2019.30,TALL_009.S.20190807,l/M16YIQdhmMU38NaTeq2vkLzCGSXzttqFCAwv07PDw=,SELSP2,1
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.S.20190807,M7Kgwa5WKWpti8dOSI3IePvx8O7C3B91PiPl7Fyyxog=,TETINT,2
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.S.20190807,M7Kgwa5WKWpti8dOSI3IePvx8O7C3B91PiPl7Fyyxog=,TETINT,2
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.S.20190807,M7Kgwa5WKWpti8dOSI3IeL9hOFpmuOMlUXMOKni3tGs=,ANIMER2,1
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.S.20190807,M7Kgwa5WKWpti8dOSI3IeGAbe6+BgC2XJ3i/E3tzwD4=,ANIHAP,4
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.S.20190807,M7Kgwa5WKWpti8dOSI3IeGAbe6+BgC2XJ3i/E3tzwD4=,ANIHAP,4
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.S.20190807,M7Kgwa5WKWpti8dOSI3IeGAbe6+BgC2XJ3i/E3tzwD4=,ANIHAP,4
TALL_003,mixedForest,2019-08-07T00:00:00Z,TALL_003 TALL.2019.30,TALL_003.S.20190807,M7Kgwa5WKWpti8dOSI3IeGAbe6+BgC2XJ3i/E3tzwD4=,ANIHAP,4
TALL_009,evergreenForest,2019-08-07T00:00:00Z,TALL_009 TALL.2019.30,TALL_009.W.20190807,l/M16YIQdhkEpnkq4ktsXMF9+Ml/FJs0AeQ+9qkQsPI=,ANIHAP,1
TALL_007,deciduousForest,2019-08-07T00:00:00Z,TALL_007 TALL.2019.30,TALL_007.S.20190807,dCnpKCfrHjNQ9u1EB8F6Q2SihA8HQr+Cs1MnBKjalr4=,DICELO,1
TALL_003,mixedForest,2019-08-21T00:00:00Z,TALL_003 TALL.2019.32,TALL_003.W.20190821,M7Kgwa5WKWr0MScX+1tQ19x5KEgFJIh4tGORHdsvW4g=,SELSP2,1
TALL_003,mixedForest,2019-08-21T00:00:00Z,TALL_003 TALL.2019.32,TALL_003.W.20190821,M7Kgwa5WKWr0MScX+1tQ1zoszOCpP+dkiId88c9zMHg=,ANIHAP,1
TALL_001,deciduousForest,2019-08-21T00:00:00Z,TALL_001 TALL.2019.32,TALL_001.E.20190821,oBD9lvhf20kpk2gDuhTcfHvT6wn5S1IhJJjUpHMyUr4=,CYCCON2,1
TALL_003,mixedForest,2019-08-21T00:00:00Z,TALL_003 TALL.2019.32,TALL_003.S.20190821,M7Kgwa5WKWpti8dOSI3IeLo6N2vV0+OY9q88yallbjc=,SELGRA,1
TALL_003,mixedForest,2019-08-21T00:00:00Z,TALL_003 TALL.2019.32,TALL_003.S.20190821,M7Kgwa5WKWpti8dOSI3IeFR63W9vedDEW6tmip9suFY=,ANIHAP,3
TALL_003,mixedForest,2019-08-21T00:00:00Z,TALL_003 TALL.2019.32,TALL_003.S.20190821,M7Kgwa5WKWpti8dOSI3IeFR63W9vedDEW6tmip9suFY=,ANIHAP,3
TALL_003,mixedForest,2019-08-21T00:00:00Z,TALL_003 TALL.2019.32,TALL_003.S.20190821,M7Kgwa5WKWpti8dOSI3IeFR63W9vedDEW6tmip9suFY=,ANIHAP,3
TALL_003,mixedForest,2019-08-21T00:00:00Z,TALL_003 TALL.2019.32,TALL_003.S.20190821,M7Kgwa5WKWpti8dOSI3IeJLEQo3/5piqcLL/L6AIGOE=,SELSP2,1
TALL_003,mixedForest,2019-08-21T00:00:00Z,TALL_003 TALL.2019.32,TALL_003.S.20190821,M7Kgwa5WKWpti8dOSI3IeK0YQM/ZhTYNP+Xgqif7bwg=,SELOPA,1
TALL_006,evergreenForest,2019-08-21T00:00:00Z,TALL_006 TALL.2019.32,TALL_006.W.20190821,GF+klScYxlOIm727BDPZVUovkvx4W0BJV4BScROffQI=,SELOPA,1
TALL_005,mixedForest,2019-08-21T00:00:00Z,TALL_005 TALL.2019.32,TALL_005.E.20190821,t0MQRG9cttn/m7Xg/Q04XrtM7aGbxFCe10j6knyMdME=,ELAGRA,1
TALL_002,mixedForest,2019-09-04T00:00:00Z,TALL_002 TALL.2019.34,TALL_002.W.20190904,GD+N/FshctxUKSeIv9gaVbp22Qt243bVB7/apT7ILVU=,CYCCON2,1
TALL_008,deciduousForest,2019-09-04T00:00:00Z,TALL_008 TALL.2019.34,TALL_008.S.20190904,ohyOCuNZZNFI3FBBP2lqZTERehXFiY9O+/cACjBAnmI=,PASPUN,1
TALL_008,deciduousForest,2019-09-04T00:00:00Z,TALL_008 TALL.2019.34,TALL_008.S.20190904,ohyOCuNZZNFI3FBBP2lqZW55q84Dvkt/h1224HrCKZo=,DICAMB,1
TALL_003,mixedForest,2019-09-04T00:00:00Z,TALL_003 TALL.2019.34,TALL_003.S.20190904,M7Kgwa5WKWpti8dOSI3IeApryVwWCIzOlsn7ZNsXY2E=,SELOPA,1
TALL_003,mixedForest,2019-09-04T00:00:00Z,TALL_003 TALL.2019.34,TALL_003.S.20190904,M7Kgwa5WKWpti8dOSI3IeNtTaNnhCAdmBkmTtT1ftqU=,SELCON2,1
TALL_003,mixedForest,2019-09-04T00:00:00Z,TALL_003 TALL.2019.34,TALL_003.S.20190904,M7Kgwa5WKWpti8dOSI3IeIOL94OSZ2t47jvchp6TG/0=,TETINT,1
TALL_003,mixedForest,2019-09-04T00:00:00Z,TALL_003 TALL.2019.34,TALL_003.S.20190904,M7Kgwa5WKWpti8dOSI3IeAog9rO7MDkCkSFlb9jIQpQ=,ELAGRA,1
TALL_002,mixedForest,2019-09-04T00:00:00Z,TALL_002 TALL.2019.34,TALL_002.S.20190904,GD+N/FshctwLstpJ1IhREMQTCf2DbfyK1W00EUoKw6A=,CYCCON2,1
TALL_005,mixedForest,2019-09-04T00:00:00Z,TALL_005 TALL.2019.34,TALL_005.W.20190904,t0MQRG9cttlYjVeP/oY/6sqATZ5zUXIkrfguH1xsRO4=,PASDEP,1
TALL_002,mixedForest,2019-09-04T00:00:00Z,TALL_002 TALL.2019.34,TALL_002.E.20190904,GD+N/FshctwdaQmXYuu18raUZvT/BBB6srVKw/PF7eY=,PASPUN,1
TALL_002,mixedForest,2019-09-04T00:00:00Z,TALL_002 TALL.2019.34,TALL_002.E.20190904,GD+N/FshctwdaQmXYuu18sWMDKS9PjdtaOkPM+0I+ks=,CYCCON2,1
TALL_003,mixedForest,2019-09-04T00:00:00Z,TALL_003 TALL.2019.34,TALL_003.E.20190904,M7Kgwa5WKWpZd/pojoaVEsJTbs5B/lBx+vKUdzXPY+E=,CYCCON2,1
TALL_001,deciduousForest,2019-09-04T00:00:00Z,TALL_001 TALL.2019.34,TALL_001.W.20190904,oBD9lvhf20lK0BJ8SRxBYyIsrsdvk49W1F/MV8qgFQA=,CYCCON2,1
TALL_004,evergreenForest,2019-09-04T00:00:00Z,TALL_004 TALL.2019.34,TALL_004.S.20190904,Qa/aVRg+qTODfoy1we/oLZFZ7azPwVqKJ4M2CYcvjIs=,CYCCON2,1
TALL_006,evergreenForest,2019-09-04T00:00:00Z,TALL_006 TALL.2019.34,TALL_006.S.20190904,GF+klScYxlO3bOi8Z+ggLUDLew4MEk+g+5r7zgLm/PY=,CYCFRE,1
TALL_007,deciduousForest,2019-09-04T00:00:00Z,TALL_007 TALL.2019.34,TALL_007.E.20190904,dCnpKCfrHjNwIUF4WPX/TbNcHKlVxq+tmXwFC3sfVXU=,CYCCON2,1
TALL_007,deciduousForest,2019-09-04T00:00:00Z,TALL_007 TALL.2019.34,TALL_007.E.20190904,dCnpKCfrHjNwIUF4WPX/TTxbYBNvcfSGiCqKdJ8LDe8=,PASDEP,1
TALL_001,deciduousForest,2019-09-04T00:00:00Z,TALL_001 TALL.2019.34,TALL_001.E.20190904,oBD9lvhf20kpk2gDuhTcfAsqxiizRIuOLAtoD66V5Fg=,CYCCON2,2
TALL_001,deciduousForest,2019-09-04T00:00:00Z,TALL_001 TALL.2019.34,TALL_001.E.20190904,oBD9lvhf20kpk2gDuhTcfAsqxiizRIuOLAtoD66V5Fg=,CYCCON2,2
TALL_003,mixedForest,2019-09-18T00:00:00Z,TALL_003 TALL.2019.36,TALL_003.W.20190918,M7Kgwa5WKWr0MScX+1tQ15AGP4prWFImrokbVotIwgk=,ANIHAP,1
TALL_002,mixedForest,2019-09-18T00:00:00Z,TALL_002 TALL.2019.36,TALL_002.E.20190918,GD+N/FshctwdaQmXYuu18n0gjPTRHQz1x1ldDtuLVX0=,CYCCON2,1
TALL_008,deciduousForest,2019-09-18T00:00:00Z,TALL_008 TALL.2019.36,TALL_008.S.20190918,ohyOCuNZZNFI3FBBP2lqZWcBbpjlpCLtI4YfGOTS6lc=,CYCCON2,1
TALL_003,mixedForest,2019-09-18T00:00:00Z,TALL_003 TALL.2019.36,TALL_003.S.20190918,M7Kgwa5WKWpti8dOSI3IePw2P5S3brJS7JEgNe+AAbU=,SELFAT,1
TALL_008,deciduousForest,2019-10-02T00:00:00Z,TALL_008 TALL.2019.38,TALL_008.W.20191002,ohyOCuNZZNH7fD/6lPd9fSZMXrWOi1vHb2dXRCAbyh0=,CYCCON2,1
TALL_002,mixedForest,2019-10-02T00:00:00Z,TALL_002 TALL.2019.38,TALL_002.W.20191002,GD+N/FshctwbvBELexg6vSrZwzYvhSlfru9A8CsZfWs=,CYCCON2,1
TALL_003,mixedForest,2019-10-02T00:00:00Z,TALL_003 TALL.2019.38,TALL_003.S.20191002,M7Kgwa5WKWoJCsme9xcTdVWQAWsLZdEJlQUNcRUaEiM=,ANIHAP,1
